id,年份,岗位代码,地区,部门名称,职位,学历,专业,招考人数,报考人数,分数线,最高分
220,2023,90074,六安,中共舒城县委统一战线工作部,机关文秘,本科,马克思主义理论类、中国语言文学类,1.0,18.0,70.65,71.25
221,2023,90075,六安,舒城县归国华侨联合会,机关文秘,本科,法学类、汉语言文学专业、秘书学专业,1.0,19.0,70.65,73.1
222,2023,90076,六安,舒城县档案馆,档案管理,本科,计算机类,1.0,31.0,67.08,74.87
223,2023,90077,六安,舒城县科学技术局,综合管理,本科,法学类（不含特设专业）,1.0,5.0,64.32,75.59
224,2023,90078,六安,舒城县民政局,信息技术,本科,计算机类,1.0,34.0,69.96,71.2
225,2023,90079,六安,舒城县民政局,机关文秘,本科,中国语言文学类,1.0,21.0,70.1,71.75
226,2023,90080,六安,舒城县司法局,司法行政,本科,不限,1.0,10.0,67.2,68.3
227,2023,90081,六安,舒城县财政局,财务规划,本科,经济学类、金融学类,2.0,89.0,72.5,79.9
228,2023,90082,六安,舒城县财政局,财务管理,本科,会计学专业、会计专业、财务管理专业、审计学专业,3.0,84.0,68.52,74.13
229,2023,90083,六安,舒城县人力资源和社会保障局,机关文秘,本科,不限,2.0,19.0,69.85,71.75
230,2023,90084,六安,舒城县自然资源和规划局,政策法规,本科,法学类（不含特设专业）,1.0,5.0,61.96,64.86
231,2023,90085,六安,舒城县自然资源和规划局,土地资源管理,本科,地质学类、测绘类、土地资源管理专业、土地整治工程专业,1.0,38.0,69.7,72.2
232,2023,90086,六安,舒城县住房和城乡建设局,城建管理,本科,土木类、交通工程专业,1.0,63.0,70.7,74.65
233,2023,90087,六安,舒城县农业农村局,机关文秘,本科,中国语言文学类、新闻传播学类,1.0,25.0,72.0,76.55
234,2023,90088,六安,舒城县农业农村局,综合管理,本科,农学门类,1.0,61.0,69.7,73.1
235,2023,90089,六安,舒城县农业农村局,农业工程管理,本科,农业资源与环境专业、生物质科学与工程专业、农学专业,1.0,17.0,67.1,72.65
236,2023,90090,六安,舒城县水利局,工程管理,本科,土木类、水利水电工程专业、水务工程专业,1.0,32.0,67.95,78.35
237,2023,90091,六安,舒城县卫生健康委员会,信息管理,本科,计算机科学与技术专业、网络工程专业、软件工程专业,1.0,31.0,70.54,73.79
238,2023,90092,六安,舒城县卫生健康委员会,卫生健康管理,本科,医学门类,1.0,56.0,69.05,70.4
239,2023,90093,六安,舒城县审计局,审计,本科,审计学专业、会计学专业、会计专业、财务管理专业,1.0,48.0,73.0,74.85
240,2023,90094,六安,舒城县市场监督管理局,市场监管,本科,不限,4.0,27.0,63.15,70.65
241,2023,90095,六安,舒城县市场监督管理局,市场监管,本科,法学类、计算机类、管理科学与工程类、汉语言文学专业,4.0,134.0,67.7,72.8
242,2023,90096,六安,舒城县林业局,林业管理,本科,法学类（不含特设专业）,1.0,7.0,67.22,71.39
243,2023,90097,六安,舒城县医疗保障局,机关文秘,本科,中国语言文学类、新闻传播学类,1.0,23.0,70.25,72.05
244,2023,90098,六安,舒城万佛湖水源保护和旅游管理委员会,旅游管理,本科,旅游管理类,1.0,64.0,71.5,74.7
245,2023,90099,六安,舒城县供销合作社联合社,机关事务,本科,中国语言文学类、经济学类、经济与贸易类,1.0,37.0,73.15,75.95
246,2023,90100,六安,中共金寨县委办公室,机关综合,本科,不限,1.0,14.0,70.8,71.65
247,2023,90101,六安,金寨县人大常委会机关　,机关文秘,本科,汉语言文学专业、秘书学专业、法学专业、法律专业,1.0,31.0,70.7,72.6
248,2023,90102,六安,中共金寨县委党史和地方志研究室（县红色文化研究中心、金寨县档案馆）,史志编研,本科,不限,1.0,8.0,65.75,70.7
249,2023,90103,六安,金寨县人民政府办公室,机关文秘,本科,不限,2.0,120.0,72.4,76.9
250,2023,90104,六安,金寨县人力资源和社会保障局,就业创业管理,本科,不限,1.0,91.0,70.75,76.55
251,2023,90105,六安,金寨县卫生健康委员会,信息规划,本科,电子信息工程专业、信息工程专业、电子信息科学与技术专业,1.0,27.0,69.9,74.95
252,2023,90106,六安,金寨县市场监督管理局,市场监管,本科,法学类,2.0,11.0,58.53,64.75
253,2023,90107,六安,金寨县市场监督管理局,市场监管,本科,不限,2.0,10.0,63.25,67.9
254,2023,90108,六安,金寨县市场监督管理局,市场监管,本科,不限,2.0,84.0,68.45,71.45
255,2023,90109,六安,金寨县市场监督管理局,市场监管,本科,食品科学与工程类,1.0,17.0,66.7,68.3
256,2023,90110,六安,金寨县市场监督管理局,市场监管,本科,药学类,1.0,13.0,63.55,69.9
257,2023,90111,六安,金寨县文化旅游体育局,文旅监管,本科,建筑学专业、历史建筑保护工程专业、城乡规划专业、风景园林专业,1.0,31.0,70.15,72.15
258,2023,90112,六安,金寨县交通运输局,综合管理,本科,不限,1.0,13.0,66.3,73.65
259,2023,90113,六安,金寨县应急管理局,应急处置与执法,本科,不限,1.0,9.0,67.25,68.15
260,2023,90114,六安,金寨县司法局,司法行政,本科,法学类,1.0,9.0,62.75,64.11
261,2023,90115,六安,金寨县司法局,司法行政,本科,不限,1.0,10.0,69.4,71.5
262,2023,90116,六安,金寨县司法局,司法行政,本科,法学类,2.0,12.0,61.25,65.65
263,2023,90117,六安,金寨县司法局,司法行政,本科,法学类,1.0,5.0,62.31,65.54
264,2023,90118,六安,金寨县投资创业中心,综合管理,本科,不限,1.0,120.0,72.3,75.25
265,2023,90119,六安,金寨县供销合作社联合社,综合管理,本科,中国语言文学类,1.0,16.0,68.75,71.75
266,2023,90120,六安,中共霍山县纪律检查委员会霍山县监察委员会机关,纪检监察,本科,不限,2.0,26.0,71.15,73.55
267,2023,90121,六安,中共霍山县纪律检查委员会霍山县监察委员会机关,财务管理,本科,会计学专业、会计专业、财务会计教育专业、审计学专业,2.0,40.0,66.21,73.21
268,2023,90122,六安,中共霍山县纪律检查委员会霍山县监察委员会机关,纪检监察,本科,侦查学专业、经济犯罪侦查专业、公安情报学专业,2.0,7.0,57.25,65.6
269,2023,90123,六安,中共霍山县纪律检查委员会霍山县监察委员会派驻机构,纪检监察,本科,法学类,4.0,24.0,64.91,72.59
270,2023,90124,六安,霍山县发展和改革委员会,经济管理,本科,经济学门类,1.0,48.0,74.7,75.35
271,2023,90125,六安,霍山县财政局,财政管理,本科,财政学专业、会计学专业、会计专业、审计学专业、财务管理专业,1.0,60.0,70.25,72.15
272,2023,90126,六安,霍山县人力资源和社会保障局,法律综合,本科,法学专业、法律专业、知识产权专业、信用风险管理与法律防控专业,1.0,5.0,62.81,68.5
273,2023,90127,六安,霍山县司法局,司法行政,本科,法学类,2.0,12.0,61.49,66.99
274,2023,90128,六安,霍山县市场监督管理局,市场监管,专科,不限,2.0,21.0,64.45,68.5
275,2023,90129,六安,霍山县市场监督管理局,市场监管,本科,药学类、生物工程类,2.0,33.0,64.6,69.35
276,2023,90130,六安,霍山县市场监督管理局,市场监管,本科,法学类,4.0,46.0,60.89,65.99
277,2023,90131,六安,霍山县市场监督管理局,市场监管,本科,机械工程专业、机械设计制造及其自动化专业、能源与动力工程专业,1.0,46.0,67.85,68.55
278,2023,90132,六安,霍山县市场监督管理局,市场监管,本科,食品科学与工程类,1.0,25.0,67.05,68.5
279,2023,90133,六安,六安市公安局,人民警察,本科,不限,1.0,9.0,63.3,65.75
280,2023,90134,六安,六安市公安局,人民警察,本科,法学类,1.0,8.0,62.54,63.85
281,2023,90135,六安,六安市公安局,网络安全管理★,本科,软件工程专业、网络工程专业、网络安全与执法专业、信息安全专业、数据科学与大数据技术专业、计算机科学与技术专业,2.0,37.0,67.68,70.88
282,2023,90136,六安,六安市公安局,刑事技术★,本科,化学类、物理学类、生物科学类,1.0,46.0,73.2,74.5
283,2023,90137,六安,六安市公安局,人民警察,本科,化学类、弹药工程与爆炸技术专业,1.0,17.0,65.45,68.21
284,2023,90138,六安,六安市公安局,人民警察,本科,汉语言文学专业、汉语言专业、新闻学专业,2.0,28.0,65.3,68.16
285,2023,90139,六安,金寨县公安局,人民警察,本科,不限,3.0,54.0,66.93,70.12
286,2023,90140,六安,金寨县公安局,人民警察,专科,不限,6.0,232.0,63.44,70.38
287,2023,90141,六安,金寨县公安局,人民警察,专科,研究生：公安学（一级学科）、公安技术（一级学科）；本科：侦查学专业、治安学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业；专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业、特警专业,4.0,19.0,60.45,69.67
288,2023,90142,六安,金寨县公安局,人民警察,本科,不限,2.0,13.0,61.16,65.1
289,2023,90143,六安,舒城县公安局,刑事技术★,本科,计算机类、刑事科学技术专业、物理学专业,2.0,39.0,69.9,73.35
290,2023,90144,六安,舒城县公安局,人民警察,本科,不限,2.0,45.0,67.1,74.03
291,2023,90145,六安,舒城县公安局,人民警察,专科,不限,5.0,92.0,63.96,70.08
292,2023,90146,六安,舒城县公安局,人民警察,专科,研究生：公安学（一级学科）、公安技术（一级学科）；本科：侦查学专业、治安学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业；专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业、特警专业,1.0,5.0,54.39,69.97
293,2023,90147,六安,舒城县公安局,人民警察,专科,不限,2.0,32.0,61.51,64.86
294,2023,90148,六安,霍山县公安局,法医★,本科,法医学类、临床医学专业,1.0,8.0,70.6,72.15
295,2023,90149,六安,霍山县公安局,信息通信★,本科,计算机类,2.0,21.0,65.87,74.11
296,2023,90150,六安,霍山县公安局,人民警察,本科,会计学专业、会计专业、财务管理专业、审计学专业,2.0,22.0,66.17,70.5
297,2023,90151,六安,霍山县公安局,人民警察,本科,汉语言文学专业、汉语言专业、新闻学专业,1.0,4.0,61.27,65.18
298,2023,90152,六安,霍山县公安局,人民警察,本科,不限,1.0,9.0,61.89,65.85
299,2023,90153,六安,霍邱县公安局,人民警察,本科,法学类,2.0,23.0,61.03,66.9
300,2023,90154,六安,霍邱县公安局,人民警察,本科,法学类,2.0,28.0,64.67,72.23
301,2023,90155,六安,霍邱县公安局,网络安全管理★,本科,计算机类,2.0,23.0,67.16,73.14
302,2023,90156,六安,霍邱县公安局,人民警察,本科,新闻传播学类,1.0,9.0,61.94,66.09
303,2023,90157,六安,霍邱县公安局,人民警察,本科,土木工程专业、建筑学专业、工程管理专业,1.0,14.0,65.79,68.77
304,2023,90158,六安,霍邱县公安局,人民警察,本科,金融学专业、会计学专业、会计专业、审计学专业,1.0,10.0,68.61,69.77
305,2023,90159,六安,霍邱县公安局,人民警察,专科,不限,2.0,65.0,66.17,69.42
306,2023,90160,六安,霍邱县公安局,人民警察,专科,研究生：公安学（一级学科）、公安技术（一级学科）；本科：侦查学专业、治安学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业；专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业、特警专业,2.0,10.0,53.6,70.19
307,2023,90161,六安,霍邱县公安局,人民警察,专科,不限,2.0,27.0,62.54,74.23
308,2023,90162,六安,六安市中级人民法院,法官助理,本科,法学类,1.0,11.0,70.2,72.0
309,2023,90163,六安,六安市金安区人民法院,法官助理,本科,法学类,3.0,17.0,66.15,75.4
310,2023,90164,六安,六安市金安区人民法院,法官助理,本科,法学类,1.0,6.0,68.0,69.5
311,2023,90165,六安,六安市裕安区人民法院,法官助理,本科,法学类,3.0,14.0,69.35,74.9
312,2023,90166,六安,霍邱县人民法院,法官助理,本科,法学类（不含特设专业）,2.0,2.0,62.1,69.9
313,2023,90167,六安,霍邱县人民法院,综合文字,本科,法学类、政治学类、中国语言文学类、新闻传播学类,1.0,14.0,71.75,73.2
314,2023,90168,六安,霍邱县人民法院,综合文字,本科,不限,1.0,8.0,68.95,72.0
315,2023,90169,六安,霍邱县人民法院,司法警察,专科,不限,1.0,21.0,62.4,71.45
316,2023,90170,六安,金寨县人民法院,司法警察,专科,不限,1.0,50.0,69.05,71.15
317,2023,90171,六安,金寨县人民法院,司法警察,专科,不限,1.0,23.0,64.75,66.2
318,2023,90172,六安,金寨县人民法院,财务管理,本科,会计学专业、会计专业、财务管理专业、审计学专业,1.0,29.0,65.55,68.62
319,2023,90173,六安,金寨县人民法院,法官助理,本科,法学类（不含特设专业）,2.0,9.0,62.8,70.5
320,2023,90174,六安,霍山县人民法院,法官助理,本科,法学类（不含特设专业）,4.0,12.0,58.3,71.35
321,2023,90175,六安,霍山县人民法院,综合业务,本科,法学类,1.0,7.0,61.8,65.6
322,2023,90176,六安,霍山县人民法院,司法警察,专科,不限,1.0,12.0,61.15,63.6
323,2023,90177,六安,舒城县人民法院,法官助理,本科,法学类（不含特设专业）,4.0,12.0,62.3,75.15
324,2023,90178,六安,舒城县人民法院,综合文字,本科,中国语言文学类、新闻传播学类,1.0,24.0,71.85,81.2
325,2023,90179,六安,舒城县人民法院,综合文字,本科,不限,1.0,8.0,65.9,67.9
326,2023,90180,六安,霍邱县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,3.0,58.75,70.85
327,2023,90181,六安,霍邱县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,4.0,68.15,71.35
328,2023,90182,六安,舒城县人民检察院,检察官助理,本科,法学类(不含特设专业),2.0,6.0,67.0,73.7
329,2023,90183,六安,舒城县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,3.0,63.35,64.35
330,2023,90184,六安,舒城县人民检察院,司法行政人员,本科,不限,1.0,11.0,70.9,72.3
331,2023,90185,六安,金寨县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,20.0,63.15,64.05
332,2023,90186,六安,金寨县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,7.0,67.4,69.0
333,2023,90187,六安,金寨县人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,4.0,68.45,72.35
334,2023,90188,六安,金寨县人民检察院,司法行政人员,本科,中国语言文学类、新闻传播学类、行政管理专业,1.0,42.0,69.85,74.6
335,2023,90189,六安,金寨县人民检察院,司法行政人员,本科,不限,1.0,12.0,69.95,72.35
336,2023,90190,六安,霍山县人民检察院,检察官助理,本科,法学类(不含特设专业),2.0,8.0,61.5,70.45
337,2023,90191,六安,六安市金安区人民检察院,检察官助理,本科,法学类(不含特设专业),1.0,9.0,68.55,71.3
338,2023,90192,六安,六安市金安区人民检察院,司法行政人员,本科,计算机类,1.0,69.0,73.67,76.37
